Bitcoin;BTC;https://https://coinmarketcap.com/currencies/bitcoin/;8240.28170198
;;;
Ethereum;ETH;https://https://coinmarketcap.com/currencies/ethereum/;250.893025154
;;;
XRP;XRP;https://https://coinmarketcap.com/currencies/ripple/;0.417205651037
;;;
Bitcoin Cash;BCH;https://https://coinmarketcap.com/currencies/bitcoin-cash/;419.959965529
;;;
EOS;EOS;https://https://coinmarketcap.com/currencies/eos/;7.30797028739
;;;
Litecoin;LTC;https://https://coinmarketcap.com/currencies/litecoin/;106.344947684
;;;
Binance Coin;BNB;https://https://coinmarketcap.com/currencies/binance-coin/;31.9362183366
;;;
Bitcoin SV;BSV;https://https://coinmarketcap.com/currencies/bitcoin-sv/;180.846561168
;;;
Tether;USDT;https://https://coinmarketcap.com/currencies/tether/;0.998215984339
;;;
Stellar;XLM;https://https://coinmarketcap.com/currencies/stellar/;0.126910757494
;;;
Cardano;ADA;https://https://coinmarketcap.com/currencies/cardano/;0.0830464116246
;;;
TRON;TRX;https://https://coinmarketcap.com/currencies/tron/;0.0310198996058
;;;
Monero;XMR;https://https://coinmarketcap.com/currencies/monero/;90.2293835688
;;;
Dash;DASH;https://https://coinmarketcap.com/currencies/dash/;159.894698613
;;;
IOTA;MIOTA;https://https://coinmarketcap.com/currencies/iota/;0.467506503632
;;;
Cosmos;ATOM;https://https://coinmarketcap.com/currencies/cosmos/;5.37737634226
;;;
Tezos;XTZ;https://https://coinmarketcap.com/currencies/tezos/;1.44150514693
;;;
Ethereum Classic;ETC;https://https://coinmarketcap.com/currencies/ethereum-classic/;7.98384744734
;;;
NEO;NEO;https://https://coinmarketcap.com/currencies/neo/;12.4801692141
;;;
NEM;XEM;https://https://coinmarketcap.com/currencies/nem/;0.0865967209562
;;;
Maker;MKR;https://https://coinmarketcap.com/currencies/maker/;724.043002574
;;;
Ontology;ONT;https://https://coinmarketcap.com/currencies/ontology/;1.41739263652
;;;
Zcash;ZEC;https://https://coinmarketcap.com/currencies/zcash/;83.6677231764
;;;
Bitcoin Gold;BTG;https://https://coinmarketcap.com/currencies/bitcoin-gold/;27.2363397001
;;;
Crypto.com Chain;CRO;https://https://coinmarketcap.com/currencies/crypto-com-chain/;0.0660272055002
;;;
Basic Attenti...;BAT;https://https://coinmarketcap.com/currencies/basic-attention-token/;0.32850463574
;;;
VeChain;VET;https://https://coinmarketcap.com/currencies/vechain/;0.0073094709181
;;;
Dogecoin;DOGE;https://https://coinmarketcap.com/currencies/dogecoin/;0.00320794385867
;;;
Chainlink;LINK;https://https://coinmarketcap.com/currencies/chainlink/;0.975718070642
;;;
USD Coin;USDC;https://https://coinmarketcap.com/currencies/usd-coin/;1.00134282931
;;;
BitTorrent;BTT;https://https://coinmarketcap.com/currencies/bittorrent/;0.00145674090465
;;;
OmiseGO;OMG;https://https://coinmarketcap.com/currencies/omisego/;2.11228405048
;;;
Qtum;QTUM;https://https://coinmarketcap.com/currencies/qtum/;3.06170886851
;;;
Holo;HOT;https://https://coinmarketcap.com/currencies/holo/;0.00212581305236
;;;
Decred;DCR;https://https://coinmarketcap.com/currencies/decred/;27.3655253627
;;;
Waves;WAVES;https://https://coinmarketcap.com/currencies/waves/;2.52059898495
;;;
TrueUSD;TUSD;https://https://coinmarketcap.com/currencies/trueusd/;1.00198412355
;;;
Bitcoin Diamond;BCD;https://https://coinmarketcap.com/currencies/bitcoin-diamond/;1.2718638379
;;;
Lisk;LSK;https://https://coinmarketcap.com/currencies/lisk/;1.99278873736
;;;
Nano;NANO;https://https://coinmarketcap.com/currencies/nano/;1.62616443066
;;;
Augur;REP;https://https://coinmarketcap.com/currencies/augur/;19.1530239479
;;;
Ravencoin;RVN;https://https://coinmarketcap.com/currencies/ravencoin/;0.0567625509963
;;;
Pundi X;NPXS;https://https://coinmarketcap.com/currencies/pundi-x/;0.000938641665474
;;;
0x;ZRX;https://https://coinmarketcap.com/currencies/0x/;0.321107507545
;;;
Aurora;AOA;https://https://coinmarketcap.com/currencies/aurora/;0.0275258794654
;;;
BitShares;BTS;https://https://coinmarketcap.com/currencies/bitshares/;0.0657431945111
;;;
ICON;ICX;https://https://coinmarketcap.com/currencies/icon/;0.376061262083
;;;
DigiByte;DGB;https://https://coinmarketcap.com/currencies/digibyte/;0.0145779702235
;;;
Bytecoin;BCN;https://https://coinmarketcap.com/currencies/bytecoin-bcn/;0.000925714354909
;;;
Paxos Standar...;PAX;https://https://coinmarketcap.com/currencies/paxos-standard-token/;1.00121338839
;;;
Zilliqa;ZIL;https://https://coinmarketcap.com/currencies/zilliqa/;0.0190070253292
;;;
Huobi Token;HT;https://https://coinmarketcap.com/currencies/huobi-token/;3.15758129657
;;;
IOST;IOST;https://https://coinmarketcap.com/currencies/iostoken/;0.0129712993767
;;;
Verge;XVG;https://https://coinmarketcap.com/currencies/verge/;0.00945882000789
;;;
Komodo;KMD;https://https://coinmarketcap.com/currencies/komodo/;1.33563354977
;;;
Aeternity;AE;https://https://coinmarketcap.com/currencies/aeternity/;0.531552273526
;;;
Siacoin;SC;https://https://coinmarketcap.com/currencies/siacoin/;0.00331763290826
;;;
ABBC Coin;ABBC;https://https://coinmarketcap.com/currencies/abbc-coin/;0.256622134085
;;;
Qubitica;QBIT;https://https://coinmarketcap.com/currencies/qubitica/;44.8170495553
;;;
Bytom;BTM;https://https://coinmarketcap.com/currencies/bytom/;0.123981367424
;;;
Steem;STEEM;https://https://coinmarketcap.com/currencies/steem/;0.379368619612
;;;
Dent;DENT;https://https://coinmarketcap.com/currencies/dent/;0.00167823630312
;;;
Enjin Coin;ENJ;https://https://coinmarketcap.com/currencies/enjin-coin/;0.150010027421
;;;
THETA;THETA;https://https://coinmarketcap.com/currencies/theta/;0.129864599022
;;;
ThoreCoin;THR;https://https://coinmarketcap.com/currencies/thorecoin/;1230.50294743
;;;
Mixin;XIN;https://https://coinmarketcap.com/currencies/mixin/;230.146531467
;;;
KuCoin Shares;KCS;https://https://coinmarketcap.com/currencies/kucoin-shares/;1.1253733809
;;;
Crypto.com;MCO;https://https://coinmarketcap.com/currencies/crypto-com/;6.37195321909
;;;
MaidSafeCoin;MAID;https://https://coinmarketcap.com/currencies/maidsafecoin/;0.218212655762
;;;
Waltonchain;WTC;https://https://coinmarketcap.com/currencies/waltonchain/;2.29774526707
;;;
Status;SNT;https://https://coinmarketcap.com/currencies/status/;0.0274268713549
;;;
Stratis;STRAT;https://https://coinmarketcap.com/currencies/stratis/;0.935915256288
;;;
Golem;GNT;https://https://coinmarketcap.com/currencies/golem-network-tokens/;0.0922307576242
;;;
SOLVE;SOLVE;https://https://coinmarketcap.com/currencies/solve/;0.272887493255
;;;
TrueChain;TRUE;https://https://coinmarketcap.com/currencies/truechain/;1.10576407753
;;;
Insight Chain;INB;https://https://coinmarketcap.com/currencies/insight-chain/;0.248922509909
;;;
Cryptonex;CNX;https://https://coinmarketcap.com/currencies/cryptonex/;1.55622626055
;;;
Metaverse ETP;ETP;https://https://coinmarketcap.com/currencies/metaverse/;1.15991970959
;;;
VestChain;VEST;https://https://coinmarketcap.com/currencies/vestchain/;0.0115479871965
;;;
Ardor;ARDR;https://https://coinmarketcap.com/currencies/ardor/;0.0815535753502
;;;
aelf;ELF;https://https://coinmarketcap.com/currencies/aelf/;0.215050803372
;;;
Maximine Coin;MXM;https://https://coinmarketcap.com/currencies/maximine-coin/;0.0489718233479
;;;
Dai;DAI;https://https://coinmarketcap.com/currencies/dai/;0.988318722692
;;;
Factom;FCT;https://https://coinmarketcap.com/currencies/factom/;7.96962918107
;;;
Project Pai;PAI;https://https://coinmarketcap.com/currencies/project-pai/;0.0504541497211
;;;
WAX;WAX;https://https://coinmarketcap.com/currencies/wax/;0.0765675930501
;;;
MonaCoin;MONA;https://https://coinmarketcap.com/currencies/monacoin/;1.08694036289
;;;
DigixDAO;DGD;https://https://coinmarketcap.com/currencies/digixdao/;34.5825890205
;;;
Horizen;ZEN;https://https://coinmarketcap.com/currencies/zencash/;10.3819177324
;;;
HyperCash;HC;https://https://coinmarketcap.com/currencies/hypercash/;1.56400188799
;;;
Ark;ARK;https://https://coinmarketcap.com/currencies/ark/;0.589877773192
;;;
GXChain;GXC;https://https://coinmarketcap.com/currencies/gxchain/;1.07072393031
;;;
Loopring;LRC;https://https://coinmarketcap.com/currencies/loopring/;0.0674200950109
;;;
Nash Exchange;NEX;https://https://coinmarketcap.com/currencies/nash-exchange/;1.72303108869
;;;
Santiment Net...;SAN;https://https://coinmarketcap.com/currencies/santiment/;0.976546818999
;;;
Loom Network;LOOM;https://https://coinmarketcap.com/currencies/loom-network/;0.0747025652182
;;;
Revain;R;https://https://coinmarketcap.com/currencies/revain/;0.121863660898
;;;
Orbs;ORBS;https://https://coinmarketcap.com/currencies/orbs/;0.0356482905013
;;;
Aion;AION;https://https://coinmarketcap.com/currencies/aion/;0.187331527496
;;;
Decentraland;MANA;https://https://coinmarketcap.com/currencies/decentraland/;0.054438250264
